Number_of_Packects ,Avg_time_gap,Number_of_unique_IDs
9,0.6888888888888687,9
4,1.2749999999999773,4
3,1.6333333333333637,3
9,0.6000000000000101,9
10,0.48999999999996363,10
2,2.6000000000001364,2
3,1.6333333333333637,3
2,1.75,2
7,0.899999999999961,7
2,2.5499999999999545,2
2,2.150000000000091,2
2,1.900000000000091,2
7,0.8714285714285585,7
5,1.1399999999999637,5
4,1.3250000000000455,4
1,2.699999999999818,1
6,1.0,6
1,6.099999999999909,1
3,1.6000000000000607,3
1,3.099999999999909,1
13,0.5461538461538391,13
4,1.25,4
2,2.3500000000001364,2
7,0.7714285714285845,7
8,0.5499999999999545,8
3,1.900000000000091,3
4,1.1499999999999773,4
2,1.900000000000091,2
6,0.8666666666666364,6
1,6.199999999999818,1
2,2.3500000000001364,2
2,1.6499999999998636,2
9,0.7555555555555757,9
5,1.0399999999999636,5
2,2.150000000000091,2
1,3.599999999999909,1
6,0.9833333333333485,6
1,6.099999999999909,1
3,1.6666666666666667,3
1,3.0,1
9,0.7777777777777778,9
4,1.2749999999999773,4
4,1.1750000000000682,4
8,0.6999999999999886,8
11,0.45454545454545453,11
2,2.5,2
3,1.633333333333212,3
2,1.75,2
6,0.8666666666667121,6
3,2.1999999999999695,3
5,0.9,5
2,1.6499999999998636,2
8,0.8000000000000114,8
5,1.119999999999982,5
2,2.5,2
2,1.3500000000001364,2
8,0.8625000000000114,8
1,5.299999999999727,1
2,2.6000000000001364,2
1,2.599999999999909,1
10,0.6799999999999727,10
4,1.375,4
3,1.7000000000001212,3
9,0.5555555555555556,9
12,0.4333333333333182,12
9,0.5777777777778081,9
2,2.4500000000000455,2
2,1.699999999999818,2
7,0.9142857142857272,7
1,5.0,1
2,2.6000000000001364,2
3,0.8999999999999394,3
7,0.8571428571428571,7
4,1.2749999999999773,4
5,1.2600000000000364,5
3,0.8000000000000304,3
7,0.8714285714285585,7
4,2.824999999999932,4
2,1.300000000000182,2
9,0.8111111111110808,9
3,1.3666666666666363,3
3,2.0666666666667575,3
8,0.625,8
10,0.4699999999999818,10
1,4.900000000000091,1
6,0.9166666666666666,6
5,0.6399999999999636,5
7,0.7285714285714155,7
1,6.400000000000091,1
3,1.466666666666697,3
2,1.7999999999999545,2
8,0.8374999999999773,8
5,1.0600000000000365,5
2,2.349999999999909,2
1,3.200000000000273,1
8,0.8625000000000114,8
1,5.199999999999818,1
5,1.0,5
1,3.0,1
9,0.7000000000000202,9
11,0.5181818181818016,11
2,2.400000000000091,2
7,0.7714285714285195,7
10,0.5200000000000273,10
3,1.6333333333333637,3
6,0.8499999999999849,6
5,1.0199999999999818,5
7,0.599999999999974,7
1,6.599999999999909,1
5,1.0400000000000547,5
2,1.199999999999818,2
8,0.8250000000000455,8
7,0.8285714285713895,7
3,1.6000000000000607,3
1,2.5,1
7,1.0428571428571038,7
1,5.5,1
3,1.6000000000000607,3
1,2.400000000000091,1
8,0.9250000000000114,8
4,1.3249999999999318,4
5,1.0199999999999818,5
8,0.6625000000000227,8
11,0.46363636363635535,11
2,2.4500000000000455,2
4,1.2749999999999773,4
2,1.5499999999999545,2
8,0.8500000000000227,8
1,4.699999999999818,1
2,2.400000000000091,2
2,1.449999999999818,2
11,0.6545454545454793,11
6,0.8499999999999849,6
4,1.3250000000000455,4
1,2.099999999999909,1
6,1.0166666666666515,6
2,3.400000000000091,2
2,2.199999999999818,2
2,2.6000000000001364,2
12,0.4333333333333182,12
4,1.25,4
3,1.7666666666667272,3
7,0.6857142857142468,7
8,0.5375000000000227,8
2,2.75,2
5,1.1,5
3,1.033333333333303,3
6,0.8333333333333334,6
3,3.6333333333333635,3
2,1.6499999999998636,2
9,0.8222222222222323,9
4,1.0,4
3,1.7333333333334242,3
1,3.099999999999909,1
6,1.0166666666666515,6
5,2.4,5
2,1.099999999999909,2
9,0.8333333333333334,9
3,1.433333333333394,3
5,1.2,5
8,0.6374999999999886,8
10,0.4900000000000091,10
1,4.599999999999909,1
4,1.2999999999999545,4
2,1.7000000000000455,2
6,0.8333333333333334,6
5,2.3600000000000363,5
2,1.1499999999998636,2
8,0.8375000000000341,8
4,1.1999999999999318,4
3,2.0666666666667575,3
1,2.0,1
7,1.0571428571428052,7
3,3.3000000000000305,3
1,2.700000000000273,1
10,0.7699999999999818,10
3,1.3999999999999393,3
6,1.0333333333333787,6
8,0.625,8
8,0.5249999999999773,8
2,2.7000000000000455,2
3,1.7333333333332728,3
2,1.650000000000091,2
7,0.9285714285714286,7
3,3.1999999999999695,3
2,1.4500000000000455,2
8,0.8999999999999773,8
4,1.1000000000000227,4
5,1.2800000000000182,5
2,0.8999999999998636,2
6,1.0500000000000302,6
5,2.260000000000036,5
4,1.0,4
9,0.6999999999999696,9
3,1.3666666666666363,3
4,1.525000000000091,4
9,0.5666666666666565,9
9,0.511111111111101,9
1,5.0,1
7,0.7714285714285845,7
3,1.033333333333303,3
6,0.8166666666666819,6
3,3.9333333333332425,3
2,1.1000000000001364,2
8,0.9250000000000114,8
4,1.0749999999999318,4
3,1.933333333333394,3
1,2.199999999999818,1
6,1.0666666666666818,6
6,1.966666666666697,6
2,0.9499999999998181,2
12,0.625,12
4,1.4500000000000455,4
4,1.4250000000000682,4
7,0.7571428571428181,7
10,0.5,10
3,1.7666666666667272,3
3,1.7333333333332728,3
2,1.650000000000091,2
6,0.8333333333333334,6
1,7.0,1
5,2.3399999999999634,5
2,0.900000000000091,2
7,1.0,7
5,1.3,5
3,2.033333333333303,3
1,1.5,1
7,1.1714285714286103,7
1,5.599999999999909,1
3,3.3000000000000305,3
1,1.899999999999636,1
9,0.9111111111111414,9
3,1.4333333333332423,3
7,0.8857142857143246,7
8,0.6374999999999886,8
10,0.4800000000000182,10
2,2.75,2
5,1.0399999999999636,5
2,1.650000000000091,2
7,0.9142857142857272,7
3,1.8000000000000302,3
3,1.533333333333303,3
2,1.0,2
9,0.8555555555555353,9
5,1.1600000000000363,5
4,1.2749999999999773,4
2,0.6499999999998636,2
8,1.0375000000000227,8
1,5.5,1
2,2.1499999999998636,2
1,1.900000000000091,1
11,0.7727272727272727,11
4,1.3000000000000682,4
3,1.6999999999999698,3
7,0.6857142857142468,7
9,0.5888888888889091,9
4,1.4500000000000455,4
4,1.1999999999999318,4
2,1.7000000000000455,2
6,0.8166666666666819,6
6,2.0,6
2,0.6499999999998636,2
8,0.9875000000000114,8
5,1.119999999999982,5
4,1.3000000000000682,4
1,1.0,1
6,1.1500000000000152,6
1,6.899999999999636,1
5,0.9600000000000364,5
1,1.400000000000091,1
9,0.9111111111110909,9
4,1.375,4
2,2.5,2
8,0.6500000000000341,8
10,0.4800000000000182,10
2,2.5,2
3,1.5999999999997574,3
2,1.75,2
7,0.900000000000026,7
5,2.120000000000073,5
2,0.650000000000091,2
7,1.042857142857039,7
5,1.2400000000001454,5
2,2.599999999999909,2
1,1.0,1
7,1.2142857142857142,7
1,5.300000000000182,1
3,1.4333333333330909,3
1,1.9000000000005457,1
11,0.7636363636363306,11
4,1.3250000000000455,4
4,1.3250000000000455,4
7,0.6857142857143117,7
8,0.537499999999909,8
3,1.933333333333394,3
4,1.2250000000001364,4
3,1.1666666666666667,3
7,0.8857142857142597,7
2,2.849999999999909,2
4,1.150000000000091,4
2,0.849999999999909,2
8,0.9500000000000455,8
6,0.9833333333332727,6
4,1.349999999999909,4
2,0.40000000000009095,2
6,1.1333333333333637,6
1,6.899999999999636,1
3,1.6333333333335152,3
1,1.3999999999996362,1
10,0.8900000000000545,10
3,1.3333333333333333,3
3,2.0333333333331516,3
8,0.6375000000000455,8
9,0.544444444444404,9
2,2.450000000000273,2
5,1.0799999999999272,5
3,1.0333333333331514,3
6,0.7666666666667273,6
1,6.899999999999636,1
2,2.300000000000182,2
2,0.9499999999998181,2
11,0.7818181818182149,11
5,0.8,5
4,1.599999999999909,4
1,0.7000000000007276,1
6,1.1499999999999393,6
2,3.599999999999909,2
3,1.7666666666667272,3
4,1.125,4
11,0.48181818181819835,11
4,1.199999999999818,4
2,2.400000000000091,2
7,0.7714285714286494,7
9,0.5333333333332525,9
2,2.5,2
4,1.300000000000182,4
2,1.6499999999996362,2
6,0.7666666666667273,6
1,6.899999999999636,1
3,1.8333333333333333,3
3,0.3000000000001819,3
8,1.0499999999999545,8
5,1.0399999999999636,5
2,2.550000000000182,2
1,1.1000000000003638,1
7,1.242857142857117,7
3,3.4666666666665455,3
1,0.9000000000005457,1
8,1.0499999999999545,8
4,1.349999999999909,4
5,1.1200000000000727,5
9,0.5666666666667071,9
9,0.522222222222202,9
2,2.550000000000182,2
3,1.633333333333212,3
2,1.699999999999818,2
7,0.9142857142857922,7
1,5.099999999999454,1
3,1.6666666666666667,3
2,0.650000000000091,2
7,1.099999999999974,7
5,1.2,5
4,1.375,4
1,0.6000000000003638,1
7,1.042857142857169,7
1,6.599999999999454,1
2,2.300000000000182,2
1,1.5,1
11,0.8000000000000166,11
4,1.25,4
2,2.5,2
8,0.6875,8
10,0.45,10
2,2.549999999999727,2
5,1.080000000000109,5
2,1.5499999999997272,2
6,0.716666666666697,6
1,7.100000000000364,1
2,2.650000000000091,2
2,0.5,2
8,1.0874999999999773,8
5,1.0,5
2,2.5,2
1,1.0999999999994543,1
6,1.1333333333333637,6
2,3.900000000000091,2
5,1.0799999999999272,5
4,0.8500000000001365,4
8,0.7749999999999773,8
3,1.433333333333394,3
3,2.0,3
8,0.6499999999999773,8
10,0.4800000000000182,10
2,2.5,2
3,1.6666666666666667,3
2,1.6499999999996362,2
6,0.716666666666697,6
2,3.550000000000182,2
4,1.2999999999999545,4
2,0.5500000000001819,2
7,1.099999999999974,7
5,1.2,5
2,2.400000000000091,2
1,1.199999999999818,1
8,1.1124999999999545,8
4,2.6000000000001364,4
1,0.6999999999998181,1
12,0.7333333333333485,12
4,1.324999999999818,4
4,1.3500000000001364,4
8,0.5874999999999773,8
8,0.5499999999999545,8
3,1.9000000000002426,3
2,2.199999999999818,2
2,2.0,2
7,0.8714285714286234,7
1,5.199999999999818,1
2,2.349999999999909,2
2,0.6999999999998181,2
7,1.1285714285715065,7
4,1.2999999999999545,4
5,1.2399999999999636,5
2,0.3000000000001819,2
6,1.1499999999999393,6
1,7.199999999999818,1
2,2.600000000000364,2
1,0.5,1
10,0.9399999999999636,10
4,1.2000000000000455,4
4,1.4249999999999545,4
8,0.6374999999999318,8
9,0.5111111111111515,9
2,2.650000000000091,2
4,1.25,4
3,1.0999999999997574,3
7,0.900000000000026,7
4,1.4249999999999545,4
3,1.7000000000001212,3
2,0.7000000000002728,2
10,0.9599999999999455,10
4,1.1000000000001364,4
3,1.8999999999999393,3
1,0.5,1
7,1.1142857142857403,7
1,6.5,1
2,2.650000000000091,2
3,0.26666666666642413,3
10,0.8400000000000546,10
5,1.1,5
5,1.1199999999998909,5
6,0.7666666666667273,6
10,0.48999999999996363,10
5,1.0400000000001455,5
3,1.7999999999998788,3
2,1.849999999999909,2
6,0.716666666666697,6
1,7.100000000000364,1
2,2.599999999999909,2
4,0.34999999999990905,4
9,1.0111111111111515,9
5,1.2,5
4,1.375,4
1,0.3000000000001819,1
7,1.2857142857142858,7
1,5.199999999999818,1
4,1.400000000000091,4
1,0.8000000000001819,1
9,1.044444444444404,9
4,1.275000000000091,4
4,1.349999999999909,4
7,0.700000000000078,7
10,0.4800000000000182,10
2,2.599999999999909,2
3,1.7333333333332728,3
4,0.900000000000091,4
7,0.8857142857142597,7
1,5.199999999999818,1
3,1.8333333333333333,3
1,0.3000000000001819,1
9,1.088888888888909,9
4,1.224999999999909,4
4,1.2999999999999545,4
6,1.2333333333334242,6
1,7.300000000000182,1
4,1.324999999999818,4
1,0.2000000000007276,1
11,0.8999999999999669,11
7,0.7571428571428831,7
3,1.8333333333333333,3
8,0.6124999999999545,8
8,0.5249999999999773,8
3,2.0,3
3,1.6666666666666667,3
5,0.6600000000000363,5
6,0.683333333333394,6
2,3.799999999999727,2
4,1.2250000000001364,4
1,0.3000000000001819,1
12,0.816666666666606,12
4,1.125,4
4,1.400000000000091,4
2,0.1000000000003638,2
6,1.2166666666665453,6
1,7.0,1
3,1.8333333333333333,3
2,0.20000000000027285,2
9,1.0777777777777575,9
4,1.375,4
2,2.699999999999818,2
8,0.6125000000000682,8
11,0.4727272727272562,11
3,1.866666666666788,3
4,1.2999999999999545,4
3,1.066666666666606,3
6,0.716666666666697,6
1,7.199999999999818,1
3,1.7666666666667272,3
2,0.25,2
11,0.8727272727272232,11
4,1.2250000000001364,4
4,1.2999999999999545,4
1,0.1999999999998181,1
7,1.300000000000052,7
1,5.399999999999636,1
3,1.8333333333333333,3
4,1.150000000000091,4
11,0.5090909090908595,11
4,1.150000000000091,4
4,1.375,4
7,0.6857142857143117,7
10,0.5299999999999272,10
3,1.6666666666666667,3
2,2.550000000000182,2
3,1.1000000000000607,3
7,0.8857142857142597,7
1,5.300000000000182,1
2,2.75,2
3,0.2333333333332727,3
9,1.0333333333333536,9
3,1.6000000000000607,3
5,1.0799999999999272,5
6,1.2333333333334242,6
1,7.199999999999818,1
4,1.349999999999909,4
9,1.1111111111111112,9
4,1.175000000000182,4
6,0.8999999999999394,6
6,0.8666666666666364,6
10,0.5,10
1,4.600000000000364,1
5,1.0799999999999272,5
2,1.550000000000182,2
6,0.716666666666697,6
3,4.233333333333273,3
5,0.22000000000007275,5
10,0.8800000000000182,10
3,1.5999999999997574,3
2,2.75,2
1,0.2000000000007276,1
7,1.2714285714285194,7
1,5.399999999999636,1
2,2.75,2
2,0.20000000000027285,2
11,0.8636363636363636,11
3,1.5333333333331514,3
3,1.8333333333333333,3
8,0.6125000000000682,8
9,0.5555555555555556,9
3,1.633333333333212,3
2,2.550000000000182,2
2,1.5499999999997272,2
6,0.7333333333334243,6
2,3.75,2
3,1.699999999999818,3
3,0.23333333333357587,3
9,1.0,9
3,1.5999999999997574,3
2,2.75,2
2,0.20000000000027285,2
7,1.3571428571428572,7
2,2.299999999999727,2
3,1.866666666666788,3
6,0.8833333333333636,6
9,0.6111111111111112,9
4,1.1499999999998636,4
4,1.3500000000001364,4
9,0.5777777777777575,8
9,0.5555555555555556,9
2,2.449999999999818,2
4,1.2999999999999545,4
3,1.7000000000001212,3
8,0.8625000000000682,8
1,4.599999999999454,1
3,1.8333333333333333,3
2,2.550000000000182,2
9,1.022222222222202,9
3,1.6666666666666667,3
3,1.8333333333333333,3
2,2.550000000000182,2
6,1.1833333333332423,6
1,7.199999999999818,1
3,1.8333333333333333,3
3,1.6666666666666667,3
13,0.38461538461538464,13
3,1.5,3
4,1.375,4
5,1.0,5
8,0.5,8
3,1.933333333333394,3
